date,sex,age_range,at_code,events,daily_population,max_hum,min_hum,max_temp,min_temp,season,incidence,day_of_week
2010-06-27,Male,55-59,AT02,1,20963.375690607736,100.0,25.0,32.9,7.2,summer,4.770224103019973,6
2010-06-27,Male,55-59,AT03,1,17246.165745856353,90.0,20.0,33.7,10.6,summer,5.79839028997077,6
2010-06-28,Female,75-79,AT01,1,104177.65193370165,98.0,20.0,34.2,15.0,summer,0.959898770454528,0
2010-06-28,Female,80-84,AT01,1,82773.45303867404,98.0,20.0,34.2,15.0,summer,1.2081168095437222,0
2010-06-28,Male,45-49,AT01,1,180647.78453038674,98.0,20.0,34.2,15.0,summer,0.5535633899965101,0
2010-06-28,Male,50-54,AT03,1,20057.342541436465,89.0,19.0,34.2,11.9,summer,4.9857053492211145,0
2010-06-28,Male,80-84,AT06,1,6204.823204419889,99.0,25.0,33.8,10.2,summer,16.116494653508724,0
2010-06-29,Female,65-69,AT01,1,120145.32044198895,98.0,19.0,34.9,13.9,summer,0.8323253842273788,1
2010-06-29,Male,40-44,AT01,1,208949.97237569062,98.0,19.0,34.9,13.9,summer,0.4785834564275543,1
2010-06-29,Male,50-54,AT01,1,156950.47513812155,98.0,19.0,34.9,13.9,summer,0.6371436589280582,1
2010-06-29,Male,70-74,AT01,1,83129.16574585636,98.0,19.0,34.9,13.9,summer,1.2029472340155727,1
2010-06-30,Male,60-64,AT01,1,128584.3591160221,98.0,22.0,33.8,14.1,summer,0.7776995638308518,2
2010-06-30,Male,65-69,AT01,2,106288.85635359117,98.0,22.0,33.8,14.1,summer,1.8816648034546533,2
2010-06-30,Male,85-89,AT01,1,24681.933701657457,98.0,22.0,33.8,14.1,summer,4.051546414829108,2
2010-07-01,Female,60-64,AT01,1,142074.0,97.0,17.0,35.6,15.4,summer,0.7038585525852725,3
2010-07-01,Female,75-79,AT01,1,104178.0,97.0,17.0,35.6,15.4,summer,0.9598955633627061,3
2010-07-01,Male,60-64,AT01,1,128579.0,97.0,17.0,35.6,15.4,summer,0.7777319780057396,3
2010-07-01,Male,80-84,AT01,1,49249.0,97.0,17.0,35.6,15.4,summer,2.030498081179313,3
2010-07-01,Female,65-69,AT02,1,15310.0,99.0,22.0,34.7,8.3,summer,6.531678641410843,3
2010-07-02,Male,50-54,AT01,2,156979.61956521738,98.0,24.0,33.9,13.9,summer,1.2740507369933443,4
2010-07-02,Male,55-59,AT01,1,135738.03260869565,98.0,24.0,33.9,13.9,summer,0.7367131973120539,4
2010-07-02,Male,75-79,AT01,1,75363.15217391304,98.0,24.0,33.9,13.9,summer,1.3269084043782209,4
2010-07-02,Male,50-54,AT05,1,12084.173913043478,89.0,17.0,37.4,15.7,summer,8.275286396868344,4
2010-07-02,Male,65-69,AT06,1,10245.483695652174,99.0,22.0,33.8,12.5,summer,9.760398139371059,4
2010-07-03,Female,35-39,AT01,1,221382.03260869565,98.0,23.0,32.5,12.8,summer,0.4517078410638466,5
2010-07-03,Female,65-69,AT01,1,120164.47826086957,98.0,23.0,32.5,12.8,summer,0.8321926866183055,5
2010-07-03,Female,75-79,AT01,1,104178.13043478261,98.0,23.0,32.5,12.8,summer,0.9598943615387857,5
2010-07-03,Male,45-49,AT01,1,180712.60869565216,98.0,23.0,32.5,12.8,summer,0.5533648189895559,5
2010-07-03,Male,65-69,AT01,2,106295.19565217392,98.0,23.0,32.5,12.8,summer,1.8815525835659879,5
2010-07-03,Male,40-44,AT03,1,26669.91304347826,90.0,21.0,35.3,12.8,summer,3.749543533830664,5
2010-07-03,Male,70-74,AT02,1,11564.858695652174,98.0,29.0,33.0,9.9,summer,8.646884724808194,5
2010-07-04,Male,45-49,AT01,1,180725.41304347827,98.0,26.0,34.5,14.2,summer,0.5533256132381469,6
2010-07-04,Male,55-59,AT01,1,135752.09782608695,98.0,26.0,34.5,14.2,summer,0.7366368667695343,6
2010-07-04,Male,75-79,AT01,1,75367.45652173914,98.0,26.0,34.5,14.2,summer,1.3268326226606282,6
2010-07-04,Male,50-54,AT03,1,20066.695652173912,91.0,29.0,35.0,13.6,summer,4.983381506021225,6
2010-07-04,Male,75-79,AT06,1,8687.277173913044,98.0,30.0,33.1,13.4,summer,11.511086615296357,6
2010-07-05,Female,50-54,AT01,1,165449.28260869565,98.0,27.0,34.1,14.7,summer,0.604414829869708,0
2010-07-05,Male,55-59,AT01,1,135759.13043478262,98.0,27.0,34.1,14.7,summer,0.7365987074293986,0
2010-07-05,Male,70-74,AT01,1,83187.97826086957,98.0,27.0,34.1,14.7,summer,1.2020967703579661,0
2010-07-05,Male,75-79,AT01,1,75369.60869565218,98.0,27.0,34.1,14.7,summer,1.3267947350477443,0
2010-07-05,Male,50-54,AT06,1,17706.956521739132,99.0,27.0,34.8,11.3,summer,5.647497912881206,0
2010-07-05,Male,70-74,AT05,1,5814.847826086957,98.0,22.0,36.3,14.4,summer,17.19735459823615,0
2010-07-06,Female,80-84,AT01,1,82821.94565217392,98.0,26.0,31.5,15.6,summer,1.2074094518374212,1
2010-07-06,Male,60-64,AT01,1,128552.47826086957,98.0,26.0,31.5,15.6,summer,0.7778924323580254,1
2010-07-06,Male,75-79,AT01,1,75371.76086956522,98.0,26.0,31.5,15.6,summer,1.326756849598555,1
2010-07-06,Female,80-84,AT05,1,6852.195652173913,95.0,20.0,37.2,14.1,summer,14.593862329116975,1
2010-07-06,Male,50-54,AT05,1,12088.869565217392,95.0,20.0,37.2,14.1,summer,8.272072046150969,1
2010-07-07,Female,70-74,AT03,1,10503.445652173914,98.0,19.0,37.1,12.3,summer,9.520685240971646,2
2010-07-07,Male,45-49,AT03,1,22916.66304347826,98.0,19.0,37.1,12.3,summer,4.363637053539455,2
2010-07-07,Male,45-49,AT05,1,14420.239130434782,94.0,16.0,39.8,15.0,summer,6.9346977602433775,2
2010-07-07,Male,45-49,AT08,1,18150.010869565216,98.0,19.0,33.8,13.8,summer,5.509638573698304,2
2010-07-07,Male,50-54,AT01,1,157027.71739130435,98.0,29.0,34.9,13.8,summer,0.6368302466678896,2
2010-07-08,Female,40-44,AT01,1,199431.09239130435,97.0,27.0,36.3,16.1,summer,0.5014263262610511,3
2010-07-08,Female,50-54,AT01,1,165476.49456521738,97.0,27.0,36.3,16.1,summer,0.6043154362361002,3
2010-07-08,Male,50-54,AT01,1,157037.33695652173,97.0,27.0,36.3,16.1,summer,0.6367912366451207,3
2010-07-08,Male,70-74,AT01,2,83217.21195652174,97.0,27.0,36.3,16.1,summer,2.4033489622855115,3
2010-07-08,Female,75-79,AT06,1,11670.184782608696,99.0,27.0,36.3,15.1,summer,8.568844612385519,3
2010-07-08,Male,50-54,AT06,1,17711.42391304348,99.0,27.0,36.3,15.1,summer,5.646073432094613,3
2010-07-09,Female,55-59,AT01,1,146968.52173913043,97.0,29.0,34.3,17.0,summer,0.6804178120366503,4
2010-07-09,Female,75-79,AT05,1,8037.434782608696,85.0,16.0,38.2,17.1,summer,12.441780581085247,4
2010-07-09,Male,50-54,AT08,1,15366.08695652174,93.0,28.0,33.0,16.5,summer,6.507837700186745,4
2010-07-10,Female,55-59,AT01,1,146974.83695652173,99.0,17.0,33.9,15.9,summer,0.6803885758320801,5
2010-07-10,Female,85-89,AT01,1,52934.75,99.0,17.0,33.9,15.9,summer,1.889118206848998,5
2010-07-10,Male,45-49,AT01,1,180802.23913043478,99.0,17.0,33.9,15.9,summer,0.5530904953442405,5
2010-07-10,Male,65-69,AT01,1,106309.88043478261,99.0,17.0,33.9,15.9,summer,0.9406463405943392,5
2010-07-10,Male,45-49,AT06,1,19650.092391304348,98.0,10.0,34.0,15.1,summer,5.089034596308182,5
2010-07-10,Male,50-54,AT02,1,24543.853260869564,99.0,23.0,34.0,10.8,summer,4.07433987390361,5
2010-07-11,Male,35-39,AT01,1,238351.1739130435,96.0,23.0,35.6,15.1,summer,0.4195490139959727,6
2010-07-11,Male,80-84,AT02,1,7705.304347826087,98.0,29.0,36.4,11.6,summer,12.97807269977768,6
2010-07-12,Female,70-74,AT01,1,100844.20108695653,95.0,13.0,37.7,15.7,summer,0.9916286600730905,0
2010-07-12,Male,40-44,AT01,1,209097.46739130435,95.0,13.0,37.7,15.7,summer,0.47824586900835253,0
2010-07-12,Male,50-54,AT01,1,157075.8152173913,95.0,13.0,37.7,15.7,summer,0.6366352443347248,0
2010-07-12,Male,60-64,AT01,1,128520.65217391304,95.0,13.0,37.7,15.7,summer,0.7780850649954753,0
2010-07-12,Female,80-84,AT02,1,11390.880434782608,98.0,19.0,38.8,11.8,summer,8.778952651863953,0
2010-07-13,Female,85-89,AT01,1,52952.0,94.0,19.0,33.7,14.9,summer,1.8885027949841364,1
2010-07-13,Male,40-44,AT01,1,209108.78260869565,94.0,19.0,33.7,14.9,summer,0.47821999034411466,1
2010-07-13,Male,50-54,AT01,1,157085.4347826087,94.0,19.0,33.7,14.9,summer,0.6365962581979067,1
2010-07-13,Male,60-64,AT01,1,128515.34782608696,94.0,19.0,33.7,14.9,summer,0.778117179710899,1
2010-07-13,Male,75-79,AT01,1,75386.82608695653,94.0,19.0,33.7,14.9,summer,1.3264917120221096,1
2010-07-13,Male,80-84,AT01,1,49318.52173913043,94.0,19.0,33.7,14.9,summer,2.0276357942954673,1
2010-07-13,Male,50-54,AT02,1,24549.804347826088,98.0,22.0,35.8,10.8,summer,4.073352218338763,1
2010-07-13,Male,85-89,AT02,1,4044.2391304347825,98.0,22.0,35.8,10.8,summer,24.726529954040906,1
2010-07-13,Male,60-64,AT08,1,12103.782608695652,97.0,22.0,33.7,15.5,summer,8.261880044685995,1
2010-07-14,Female,75-79,AT01,1,104178.84782608696,97.0,32.0,33.8,15.0,summer,0.9598877515610175,2
2010-07-14,Male,45-49,AT01,1,180853.45652173914,97.0,32.0,33.8,15.0,summer,0.5529338610566158,2
2010-07-14,Male,75-79,AT08,1,6583.934782608696,98.0,28.0,33.5,15.1,summer,15.188485807020381,2
2010-07-15,Female,60-64,AT01,1,142024.08695652173,97.0,41.0,31.9,15.1,summer,0.7041059171224477,3
2010-07-15,Female,75-79,AT01,1,104178.91304347826,97.0,41.0,31.9,15.1,summer,0.9598871506584619,3
2010-07-15,Male,35-39,AT01,2,238396.04347826086,97.0,41.0,31.9,15.1,summer,0.8389400976708651,3
2010-07-15,Male,50-54,AT01,1,157104.6739130435,97.0,41.0,31.9,15.1,summer,0.6365183002470659,3
2010-07-15,Male,75-79,AT01,1,75391.13043478261,97.0,41.0,31.9,15.1,summer,1.3264159778915292,3
2010-07-15,Female,80-84,AT06,1,9475.630434782608,96.0,20.0,33.0,14.4,summer,10.553387522684048,3
2010-07-15,Male,55-59,AT02,1,20997.021739130436,96.0,8.0,33.4,9.8,summer,4.762580200297557,3
2010-07-16,Male,40-44,AT01,2,209142.72826086957,97.0,26.0,33.0,15.0,summer,0.9562847423054289,4
2010-07-16,Male,55-59,AT01,1,135836.48913043478,97.0,26.0,33.0,15.0,summer,0.7361792154682135,4
2010-07-16,Male,70-74,AT01,1,83295.16847826086,97.0,26.0,33.0,15.0,summer,1.2005498257212712,4
2010-07-16,Male,45-49,AT06,1,19654.820652173912,97.0,19.0,35.1,11.1,summer,5.087810352975139,4
2010-07-16,Male,50-54,AT08,1,15373.16304347826,95.0,30.0,33.5,14.9,summer,6.504842218688554,4
2010-07-17,Male,45-49,AT01,2,180891.86956521738,98.0,29.0,34.1,15.8,summer,1.1056328870982979,5
2010-07-17,Male,60-64,AT01,1,128494.13043478261,98.0,29.0,34.1,15.8,summer,0.7782456650870535,5
2010-07-17,Male,70-74,AT01,1,83304.91304347826,98.0,29.0,34.1,15.8,summer,1.2004093917943146,5
2010-07-17,Male,60-64,AT06,1,12933.739130434782,99.0,30.0,34.6,15.5,summer,7.73171617206094,5
2010-07-17,Male,65-69,AT08,1,9575.521739130434,99.0,32.0,32.9,16.3,summer,10.443295177467911,5
2010-07-17,Male,70-74,AT03,1,9514.565217391304,97.0,27.0,34.5,15.0,summer,10.510201750177075,5
2010-07-18,Male,40-44,AT01,1,209165.35869565216,97.0,25.0,35.6,16.1,summer,0.4780906390216645,6
2010-07-18,Male,55-59,AT01,1,135850.55434782608,97.0,25.0,35.6,16.1,summer,0.7361029955311347,6
2010-07-18,Male,60-64,AT01,1,128488.82608695653,97.0,25.0,35.6,16.1,summer,0.7782777930613489,6
2010-07-18,Male,70-74,AT01,1,83314.65760869565,97.0,25.0,35.6,16.1,summer,1.2002689907179416,6
2010-07-18,Male,75-79,AT01,1,75397.58695652174,97.0,25.0,35.6,16.1,summer,1.3263023929090108,6
2010-07-19,Female,55-59,AT01,1,147031.6739130435,98.0,31.0,33.3,16.2,summer,0.6801255630072018,0
2010-07-19,Female,80-84,AT01,1,82899.80434782608,98.0,31.0,33.3,16.2,summer,1.2062754645406149,0
2010-07-19,Male,45-49,AT01,1,180917.47826086957,98.0,31.0,33.3,16.2,summer,0.552738192911397,0
2010-07-20,Female,70-74,AT03,1,10515.244565217392,95.0,28.0,33.5,15.4,summer,9.510002299973381,1
2010-07-20,Male,45-49,AT01,1,180930.28260869565,98.0,24.0,35.4,15.9,summer,0.5526990758991603,1
2010-07-20,Male,60-64,AT01,1,128478.21739130435,98.0,24.0,35.4,15.9,summer,0.7783420569685472,1
2010-07-20,Male,65-69,AT01,2,106330.85869565218,98.0,24.0,35.4,15.9,summer,1.8809215166074638,1
2010-07-20,Male,75-79,AT01,1,75401.89130434782,98.0,24.0,35.4,15.9,summer,1.3262266803940739,1
2010-07-20,Male,45-49,AT02,1,28355.119565217392,98.0,20.0,35.2,9.7,summer,3.52669999398161,1
2010-07-21,Female,70-74,AT01,1,100902.45652173914,96.0,25.0,32.6,14.0,summer,0.9910561491479178,2
2010-07-21,Female,85-89,AT05,1,4428.695652173913,89.0,30.0,33.9,18.1,summer,22.58001178087571,2
2010-07-21,Male,55-59,AT08,1,13344.0,97.0,29.0,32.8,15.9,summer,7.494004796163069,2
2010-07-21,Male,60-64,AT02,1,18460.108695652172,97.0,27.0,34.1,9.7,summer,5.4170861964400325,2
2010-07-22,Female,75-79,AT01,1,104179.36956521739,97.0,43.0,31.0,16.0,summer,0.9598829443616372,3
2010-07-22,Male,50-54,AT01,1,157172.01086956522,97.0,43.0,31.0,16.0,summer,0.6362455977164315,3
2010-07-22,Male,65-69,AT01,1,106335.05434782608,97.0,43.0,31.0,16.0,summer,0.9404236506326139,3
2010-07-22,Male,55-59,AT02,1,21010.032608695652,98.0,38.0,31.5,7.9,summer,4.759630880278211,3
2010-07-22,Male,70-74,AT02,1,11582.516304347826,98.0,38.0,31.5,7.9,summer,8.633702502319135,3
2010-07-22,Male,75-79,AT03,1,8485.326086956522,97.0,42.0,28.4,16.5,summer,11.785050919105874,3
2010-07-24,Female,55-59,AT01,1,147063.25,93.0,25.0,29.4,13.3,summer,0.6799795326160682,5
2010-07-24,Male,45-49,AT01,1,180981.5,93.0,25.0,29.4,13.3,summer,0.5525426632003824,5
2010-07-24,Male,60-64,AT01,1,128457.0,93.0,25.0,29.4,13.3,summer,0.7784706166265754,5
2010-07-26,Male,55-59,AT04,1,5406.076086956522,90.0,18.0,34.5,11.4,summer,18.497704877161166,0
2010-07-26,Male,70-74,AT06,1,8273.630434782608,98.0,21.0,32.0,9.7,summer,12.086592553082477,0
2010-07-27,Female,45-49,AT01,1,181277.65217391305,97.0,23.0,33.2,13.6,summer,0.5516399776849636,1
2010-07-27,Male,30-34,AT01,1,235602.5652173913,97.0,23.0,33.2,13.6,summer,0.42444359596734293,1
2010-07-27,Male,35-39,AT01,1,238530.65217391305,97.0,23.0,33.2,13.6,summer,0.41923333160171733,1
2010-07-27,Male,80-84,AT06,1,6215.891304347826,99.0,22.0,33.9,10.1,summer,16.0877974056678,1
2010-07-28,Female,75-79,AT01,1,104179.76086956522,97.0,27.0,35.0,14.1,summer,0.9598793389937,2
2010-07-28,Male,60-64,AT01,1,128435.78260869565,97.0,27.0,35.0,14.1,summer,0.7785992187603143,2
2010-07-28,Male,70-74,AT01,1,83412.10326086957,97.0,27.0,35.0,14.1,summer,1.1988667842033924,2
2010-07-28,Male,90-94,AT01,1,6814.608695652174,97.0,27.0,35.0,14.1,summer,14.67435688035933,2
2010-07-28,Male,45-49,AT02,1,28367.380434782608,98.0,19.0,34.6,7.4,summer,3.5251756936070557,2
2010-07-28,Male,65-69,AT04,1,4532.048913043478,92.0,26.0,36.3,15.8,summer,22.06507518314612,2
2010-07-29,Female,80-84,AT01,1,82959.69565217392,98.0,33.0,32.5,14.5,summer,1.2054046150225908,3
2010-07-29,Male,65-69,AT01,1,106349.73913043478,98.0,33.0,32.5,14.5,summer,0.9402937968409399,3
2010-07-29,Male,40-44,AT03,1,26707.782608695652,98.0,17.0,35.5,12.0,summer,3.74422697178318,3
2010-07-29,Male,85-89,AT03,1,2955.695652173913,98.0,17.0,35.5,12.0,summer,33.8329827451788,3
2010-07-30,Male,40-44,AT01,1,209301.14130434784,98.0,50.0,28.7,14.7,summer,0.4777804811612974,4
2010-07-30,Male,45-49,AT01,1,181058.3260869565,98.0,50.0,28.7,14.7,summer,0.5523082100735495,4
2010-07-30,Male,50-54,AT03,1,20107.391304347828,94.0,24.0,32.5,9.1,summer,4.973295565117737,4
2010-07-30,Male,55-59,AT08,1,13348.5,96.0,35.0,29.6,15.3,summer,7.491478443270779,4
2010-07-31,Female,55-59,AT01,1,147107.45652173914,98.0,40.0,29.9,14.7,summer,0.679775195387341,5
2010-07-31,Female,60-64,AT01,1,141967.04347826086,98.0,40.0,29.9,14.7,summer,0.704388832435697,5
2010-07-31,Female,75-79,AT01,1,104179.95652173914,98.0,40.0,29.9,14.7,summer,0.9598775363198878,5
2010-07-31,Male,45-49,AT02,1,28371.978260869564,97.0,31.0,31.4,7.5,summer,3.524604420620162,5
2010-07-31,Male,70-74,AT08,1,7907.902173913043,97.0,45.0,30.0,16.6,summer,12.645578789515717,5
2010-08-01,Male,60-64,AT02,1,18465.668478260868,99.0,33.0,33.3,10.7,summer,5.415455179308959,6
2010-08-01,Male,60-64,AT08,1,12114.521739130434,98.0,38.0,31.4,15.2,summer,8.254556156104425,6
2010-08-01,Male,65-69,AT01,1,106356.03260869565,98.0,34.0,32.2,15.1,summer,0.9402381561929758,6
2010-08-02,Female,55-59,AT01,1,147120.08695652173,98.0,36.0,31.4,12.6,summer,0.6797168358767549,0
2010-08-02,Male,35-39,AT01,1,238597.95652173914,98.0,36.0,31.4,12.6,summer,0.41911507314560253,0
2010-08-02,Male,45-49,AT01,1,181096.73913043478,98.0,36.0,31.4,12.6,summer,0.5521910581061047,0
2010-08-02,Male,50-54,AT01,1,157277.8260869565,98.0,36.0,31.4,12.6,summer,0.6358175369534388,0
2010-08-02,Male,60-64,AT01,1,128409.26086956522,98.0,36.0,31.4,12.6,summer,0.7787600311910321,0
2010-08-02,Male,75-79,AT01,1,75429.86956521739,98.0,36.0,31.4,12.6,summer,1.3257347596702262,0
2010-08-02,Male,50-54,AT08,1,15390.347826086956,99.0,38.0,33.6,15.8,summer,6.4975789455841895,0
2010-08-02,Male,55-59,AT02,1,21030.478260869564,98.0,41.0,30.5,6.6,summer,4.755003607600564,0
2010-08-03,Female,55-59,AT02,1,20302.429347826088,100.0,25.0,29.6,5.4,summer,4.925518926172628,1
2010-08-03,Male,50-54,AT02,1,24591.46195652174,100.0,25.0,29.6,5.4,summer,4.0664520139877105,1
2010-08-03,Female,80-84,AT01,1,82989.64130434782,98.0,33.0,30.1,14.2,summer,1.2049696616143948,1
2010-08-03,Male,25-29,AT01,1,178377.97826086957,98.0,33.0,30.1,14.2,summer,0.5606073180948077,1
2010-08-03,Male,45-49,AT03,1,22951.146739130436,98.0,23.0,31.3,11.5,summer,4.357080765359124,1
2010-08-03,Male,60-64,AT03,1,15683.146739130434,98.0,23.0,31.3,11.5,summer,6.376271399061372,1
2010-08-04,Female,75-79,AT01,1,104180.21739130435,98.0,38.0,29.3,14.0,summer,0.9598751327653375,2
2010-08-04,Male,50-54,AT01,1,157297.0652173913,98.0,38.0,29.3,14.0,summer,0.6357397695996152,2
2010-08-04,Male,65-69,AT01,1,106362.32608695653,98.0,38.0,29.3,14.0,summer,0.940182522129546,2
2010-08-04,Male,70-74,AT01,1,83480.31521739131,98.0,38.0,29.3,14.0,summer,1.197887187411664,2
2010-08-04,Male,80-84,AT01,1,49445.97826086957,98.0,38.0,29.3,14.0,summer,2.022409172944562,2
2010-08-04,Male,50-54,AT06,1,17751.630434782608,100.0,32.0,30.8,10.2,summer,5.633285368765882,2
2010-08-04,Male,60-64,AT06,1,12942.445652173914,100.0,32.0,30.8,10.2,summer,7.726514963823953,2
2010-08-04,Male,65-69,AT03,1,12628.804347826086,95.0,28.0,31.3,9.2,summer,7.918405990446272,2
2010-08-05,Female,55-59,AT03,1,17069.777173913044,91.0,17.0,34.1,9.1,summer,5.85830728668359,3
2010-08-05,Male,45-49,AT01,1,181135.15217391305,98.0,35.0,30.1,13.6,summer,0.5520739558271226,3
2010-08-05,Male,50-54,AT01,1,157306.6847826087,98.0,35.0,30.1,13.6,summer,0.6357008930561079,3
2010-08-05,Male,55-59,AT01,2,135977.14130434784,98.0,35.0,30.1,13.6,summer,1.4708354513230604,3
2010-08-06,Female,70-74,AT01,1,101006.02173913043,99.0,29.0,30.1,13.0,summer,0.9900399825494691,4
2010-08-06,Male,55-59,AT01,1,135984.1739130435,99.0,29.0,30.1,13.0,summer,0.7353796925217639,4
2010-08-06,Male,65-69,AT08,1,9606.173913043478,100.0,28.0,27.9,10.8,summer,10.409971847815264,4
2010-08-07,Female,75-79,AT05,1,8024.510869565217,98.0,13.0,36.1,12.7,summer,12.46181874826449,5
2010-08-07,Male,45-49,AT01,1,181160.76086956522,98.0,30.0,33.7,12.4,summer,0.5519959152302273,5
2010-08-07,Male,50-54,AT01,1,157325.9239130435,98.0,30.0,33.7,12.4,summer,0.6356231542315401,5
2010-08-07,Male,65-69,AT01,1,106368.61956521739,98.0,30.0,33.7,12.4,summer,0.9401268946494824,5
2010-08-07,Male,50-54,AT06,1,17756.097826086956,100.0,17.0,32.9,8.8,summer,5.631868047780278,5
2010-08-07,Male,80-84,AT02,1,7722.326086956522,99.0,24.0,32.2,8.6,summer,12.949466116032847,5
2010-08-08,Female,70-74,AT03,1,10532.489130434782,96.0,29.0,34.2,12.5,summer,9.494431825335479,6
2010-08-08,Male,65-69,AT03,1,12629.369565217392,96.0,29.0,34.2,12.5,summer,7.9180516084833314,6
2010-08-08,Male,35-39,AT01,1,238665.26086956522,97.0,18.0,33.9,13.9,summer,0.4189968813879946,6
2010-08-08,Male,50-54,AT01,1,157335.54347826086,97.0,18.0,33.9,13.9,summer,0.635584291948736,6
2010-08-08,Male,55-59,AT01,1,135998.23913043478,97.0,18.0,33.9,13.9,summer,0.7353036380426281,6
2010-08-08,Male,60-64,AT01,1,128377.43478260869,97.0,18.0,33.9,13.9,summer,0.7789530938154172,6
2010-08-08,Male,70-74,AT01,1,83519.29347826086,97.0,18.0,33.9,13.9,summer,1.197328136235119,6
2010-08-08,Male,75-79,AT01,1,75442.78260869565,97.0,18.0,33.9,13.9,summer,1.325507842395965,6
2010-08-08,Male,65-69,AT04,1,4528.402173913043,96.0,24.0,34.2,17.0,summer,22.082844270342022,6
2010-08-08,Male,70-74,AT08,1,7903.076086956522,99.0,27.0,32.3,13.7,summer,12.653300929880082,6
2010-08-09,Male,60-64,AT01,3,128372.13043478261,96.0,21.0,35.4,16.0,summer,2.336955840679221,0
2010-08-09,Male,75-79,AT01,2,75444.93478260869,96.0,21.0,35.4,16.0,summer,2.650940060804497,0
2010-08-09,Male,70-74,AT07,1,1209.3641304347825,99.0,28.0,33.4,10.2,summer,82.68808168144417,0
2010-08-10,Female,80-84,AT01,1,83031.56521739131,97.0,28.0,30.4,14.4,summer,1.2043612539181012,1
2010-08-10,Male,65-69,AT01,1,106374.91304347826,97.0,28.0,30.4,14.4,summer,0.940071273751616,1
2010-08-10,Male,80-84,AT01,1,49480.739130434784,97.0,28.0,30.4,14.4,summer,2.0209884039200143,1
2010-08-10,Male,60-64,AT08,1,12119.608695652174,99.0,23.0,31.3,15.9,summer,8.25109147590502,1
2010-08-10,Male,70-74,AT02,1,11600.173913043478,100.0,25.0,30.7,10.1,summer,8.620560411388135,1
2010-08-10,Male,75-79,AT02,1,11193.869565217392,100.0,25.0,30.7,10.1,summer,8.933461250140798,1
2010-08-10,Male,75-79,AT07,1,1408.608695652174,99.0,17.0,33.6,8.3,summer,70.99203654546577,1
2010-08-10,Male,80-84,AT04,1,2834.2608695652175,100.0,16.0,36.2,14.9,summer,35.282567343682885,1
2010-08-11,Female,75-79,AT01,1,104180.67391304347,98.0,30.0,31.6,16.1,summer,0.9598709265738389,2
2010-08-11,Female,85-89,AT01,1,53118.75,98.0,30.0,31.6,16.1,summer,1.8825744205200612,2
2010-08-11,Male,45-49,AT01,1,181211.97826086957,98.0,30.0,31.6,16.1,summer,0.5518399002081515,2
2010-08-11,Male,50-54,AT01,1,157364.40217391305,98.0,30.0,31.6,16.1,summer,0.6354677336077816,2
2010-08-11,Male,65-69,AT01,2,106377.01086956522,98.0,30.0,31.6,16.1,summer,1.8801054698296715,2
2010-08-11,Male,70-74,AT01,1,83548.52717391304,98.0,30.0,31.6,16.1,summer,1.1969091901744944,2
2010-08-11,Male,45-49,AT02,2,28388.83695652174,100.0,28.0,33.1,8.8,summer,7.04502267233791,2
2010-08-11,Male,50-54,AT05,1,12131.130434782608,97.0,12.0,37.0,16.4,summer,8.243254867104396,2
2010-08-12,Male,50-54,AT08,1,15400.45652173913,100.0,29.0,30.7,14.1,summer,6.493314003960922,3
2010-08-12,Male,60-64,AT06,1,12946.315217391304,99.0,29.0,30.7,10.0,summer,7.724205561260087,3
2010-08-13,Female,75-79,AT02,1,14043.005434782608,100.0,27.0,28.6,4.5,summer,7.120982788507198,4
2010-08-13,Male,65-69,AT02,1,14804.46195652174,100.0,27.0,28.6,4.5,summer,6.75472031970385,4
2010-08-13,Male,40-44,AT01,1,209459.55434782608,98.0,42.0,27.3,13.0,summer,0.47741913856047435,4
2010-08-13,Male,55-59,AT01,1,136033.40217391305,98.0,42.0,27.3,13.0,summer,0.735113570651965,4
2010-08-13,Male,70-74,AT01,2,83568.01630434782,98.0,42.0,27.3,13.0,summer,2.3932601112800915,4
2010-08-14,Female,60-64,AT02,1,18552.67391304348,99.0,27.0,26.9,2.3,summer,5.390058622746282,5
2010-08-14,Male,55-59,AT03,1,17312.978260869564,94.0,27.0,27.1,7.8,summer,5.776013721799555,5
2010-08-14,Male,75-79,AT01,1,75455.69565217392,99.0,31.0,26.7,11.4,summer,1.325281002788276,5
2010-08-14,Male,85-89,AT01,1,24861.043478260868,99.0,31.0,26.7,11.4,summer,4.022357311246511,5
2010-08-15,Female,45-49,AT05,1,12875.190217391304,88.0,24.0,29.8,9.2,summer,7.766875542151129,6
2010-08-15,Male,35-39,AT01,1,238743.78260869565,98.0,24.0,28.6,10.4,summer,0.4188590752283647,6
2010-08-15,Male,70-74,AT03,1,9553.652173913044,94.0,24.0,29.8,6.5,summer,10.467201252423383,6
2010-08-16,Male,55-59,AT01,1,136054.5,98.0,35.0,26.5,9.5,summer,0.734999577375243,0
2010-08-16,Male,75-79,AT03,1,8500.0,95.0,24.0,28.2,6.7,summer,11.764705882352942,0
2010-08-17,Female,70-74,AT02,1,12919.58695652174,100.0,12.0,29.4,3.8,summer,7.740185528881828,1
2010-08-17,Female,80-84,AT01,1,83073.48913043478,98.0,32.0,31.9,13.1,summer,1.203753460300538,1
2010-08-17,Male,70-74,AT01,1,83606.99456521739,98.0,32.0,31.9,13.1,summer,1.1960721769755196,1
2010-08-17,Male,75-79,AT01,1,75462.15217391304,98.0,32.0,31.9,13.1,summer,1.3251676120969367,1
